Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Etched Andesite
appliedenergistics2:facade:0, Cable Facade - Andesite Cobblestone
appliedenergistics2:facade:0, Cable Facade - Diorite Brick
appliedenergistics2:facade:0, Cable Facade - Fitted Diorite
appliedenergistics2:facade:0, Cable Facade - Polished Diorite
appliedenergistics2:facade:0, Cable Facade - Ornate Diorite
appliedenergistics2:facade:0, Cable Facade - Etched Diorite
appliedenergistics2:facade:0, Cable Facade - Diorite Cobblestone
appliedenergistics2:facade:0, Cable Facade - Granite Brick
appliedenergistics2:facade:0, Cable Facade - Fitted Granite
appliedenergistics2:facade:0, Cable Facade - Polished Granite
appliedenergistics2:facade:0, Cable Facade - Ornate Granite
appliedenergistics2:facade:0, Cable Facade - Etched Granite
appliedenergistics2:facade:0, Cable Facade - Granite Cobblestone
appliedenergistics2:facade:0, Cable Facade - Pearlized Brick
appliedenergistics2:facade:0, Cable Facade - Fitted Pearlized Stone
appliedenergistics2:facade:0, Cable Facade - Pearlized Block
appliedenergistics2:facade:0, Cable Facade - Ornate Pearlized Stone
appliedenergistics2:facade:0, Cable Facade - Etched Pearlized Stone
appliedenergistics2:facade:0, Cable Facade - Pearlized Cobblestone
appliedenergistics2:facade:0, Cable Facade - Strengthened Glass
appliedenergistics2:facade:0, Cable Facade - Strengthened Glass
appliedenergistics2:facade:0, Cable Facade - Strengthened Glass
appliedenergistics2:facade:0, Cable Facade - Strengthened Glass
appliedenergistics2:facade:0, Cable Facade - Strengthened Glass
appliedenergistics2:facade:0, Cable Facade - Strengthened Glass
appliedenergistics2:facade:0, Cable Facade - Strengthened Glass
appliedenergistics2:facade:0, Cable Facade - Strengthened Glass
appliedenergistics2:facade:0, Cable Facade - Strengthened Glass
appliedenergistics2:facade:0, Cable Facade - Strengthened Glass
appliedenergistics2:facade:0, Cable Facade - Strengthened Glass
appliedenergistics2:facade:0, Cable Facade - Strengthened Glass
appliedenergistics2:facade:0, Cable Facade - Strengthened Glass
appliedenergistics2:facade:0, Cable Facade - Strengthened Glass
appliedenergistics2:facade:0, Cable Facade - Strengthened Glass
appliedenergistics2:facade:0, Cable Facade - Strengthened Glass
appliedenergistics2:facade:0, Cable Facade - Sulfur Ore
appliedenergistics2:facade:0, Cable Facade - Saltpeter Ore
appliedenergistics2:facade:0, Cable Facade - Dark Diamond Ore
appliedenergistics2:facade:0, Cable Facade - Dark Emerald Ore
appliedenergistics2:facade:0, Cable Facade - Dark Lapis Lazuli Ore
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Lead Ore
appliedenergistics2:facade:0, Cable Facade - Silver Ore
appliedenergistics2:facade:0, Cable Facade - Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Zinc Ore
appliedenergistics2:facade:0, Cable Facade - Poor Iron Ore
appliedenergistics2:facade:0, Cable Facade - Poor Gold Ore
appliedenergistics2:facade:0, Cable Facade - Poor Copper Ore
appliedenergistics2:facade:0, Cable Facade - Poor Tin Ore
appliedenergistics2:facade:0, Cable Facade - Poor Lead Ore
appliedenergistics2:facade:0, Cable Facade - Poor Silver Ore
appliedenergistics2:facade:0, Cable Facade - Poor Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Poor Zinc Ore
appliedenergistics2:facade:0, Cable Facade - Firestone Ore
appliedenergistics2:facade:0, Cable Facade - Lapis Glass
appliedenergistics2:facade:0, Cable Facade - Lapis Lamp
appliedenergistics2:facade:0, Cable Facade - Dyeing Machine
appliedenergistics2:facade:0, Cable Facade - Spectre Block
appliedenergistics2:facade:0, Cable Facade - Quartz Lamp
appliedenergistics2:facade:0, Cable Facade - Quartz Glass
appliedenergistics2:facade:0, Cable Facade - Contact Lever
appliedenergistics2:facade:0, Cable Facade - Igniter
appliedenergistics2:facade:0, Cable Facade - Block of Sticks
appliedenergistics2:facade:0, Cable Facade - Returning Block of Sticks
appliedenergistics2:facade:0, Cable Facade - Spectre Planks
appliedenergistics2:facade:0, Cable Facade - Spectre Wood
appliedenergistics2:facade:0, Cable Facade - Biome Cobblestone
appliedenergistics2:facade:0, Cable Facade - Biome Stone
appliedenergistics2:facade:0, Cable Facade - Biome Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Biome Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Chiseled Biome Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Biome Glass
appliedenergistics2:facade:0, Cable Facade - White Stained Bricks
appliedenergistics2:facade:0, Cable Facade - Orange Stained Bricks
appliedenergistics2:facade:0, Cable Facade - Magenta Stained Bricks
appliedenergistics2:facade:0, Cable Facade - Light Blue Stained Bricks
appliedenergistics2:facade:0, Cable Facade - Yellow Stained Bricks
appliedenergistics2:facade:0, Cable Facade - Lime Stained Bricks
appliedenergistics2:facade:0, Cable Facade - Pink Stained Bricks
appliedenergistics2:facade:0, Cable Facade - Gray Stained Bricks
appliedenergistics2:facade:0, Cable Facade - Light Gray Stained Bricks
appliedenergistics2:facade:0, Cable Facade - Cyan Stained Bricks
appliedenergistics2:facade:0, Cable Facade - Purple Stained Bricks
appliedenergistics2:facade:0, Cable Facade - Blue Stained Bricks
appliedenergistics2:facade:0, Cable Facade - Brown Stained Bricks
appliedenergistics2:facade:0, Cable Facade - Green Stained Bricks
appliedenergistics2:facade:0, Cable Facade - Red Stained Bricks
appliedenergistics2:facade:0, Cable Facade - Black Stained Bricks
appliedenergistics2:facade:0, Cable Facade - Rainbow Lamp
appliedenergistics2:facade:0, Cable Facade - Fluxed Electrum Block
appliedenergistics2:facade:0, Cable Facade - Flux Crystal Block
appliedenergistics2:facade:0, Cable Facade - Oak Trim
appliedenergistics2:facade:0, Cable Facade - Spruce Trim
appliedenergistics2:facade:0, Cable Facade - Birch Trim
appliedenergistics2:facade:0, Cable Facade - Jungle Trim
appliedenergistics2:facade:0, Cable Facade - Acacia Trim
appliedenergistics2:facade:0, Cable Facade - Dark Oak Trim
appliedenergistics2:facade:0, Cable Facade - Charcoal Block
appliedenergistics2:facade:0, Cable Facade - Reinforced Glass
appliedenergistics2:facade:0, Cable Facade - Reinforced Obsidian
appliedenergistics2:facade:0, Cable Facade - Dirty Glass
appliedenergistics2:facade:0, Cable Facade - Compressed Flesh Block
appliedenergistics2:facade:0, Cable Facade - Compressed Bone Block
appliedenergistics2:facade:0, Cable Facade - Compressed Nether Star Block
appliedenergistics2:facade:0, Cable Facade - Diorite Brick
appliedenergistics2:facade:0, Cable Facade - Granite Brick
appliedenergistics2:facade:0, Cable Facade - Andesite Brick
appliedenergistics2:facade:0, Cable Facade - Compressed Flint Block
appliedenergistics2:facade:0, Cable Facade - Smooth EndStone
appliedenergistics2:facade:0, Cable Facade - Ender Ore
appliedenergistics2:facade:0, Cable Facade - Withered Bedrock
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:crystal_seed:0, Certus Quartz Seed
appliedenergistics2:crystal_seed:600, Nether Quartz Seed
appliedenergistics2:crystal_seed:1200, Fluix Seed
appliedenergistics2:encoded_pattern, Encoded Pattern
appliedenergistics2:paint_ball:0, Paint Ball - White
appliedenergistics2:paint_ball:1, Paint Ball - Orange
appliedenergistics2:paint_ball:2, Paint Ball - Magenta
appliedenergistics2:paint_ball:3, Paint Ball - Light Blue
appliedenergistics2:paint_ball:4, Paint Ball - Yellow
appliedenergistics2:paint_ball:5, Paint Ball - Lime
appliedenergistics2:paint_ball:6, Paint Ball - Pink
appliedenergistics2:paint_ball:7, Paint Ball - Gray
appliedenergistics2:paint_ball:8, Paint Ball - Light Gray
appliedenergistics2:paint_ball:9, Paint Ball - Cyan
appliedenergistics2:paint_ball:10, Paint Ball - Purple
appliedenergistics2:paint_ball:11, Paint Ball - Blue
appliedenergistics2:paint_ball:12, Paint Ball - Brown
appliedenergistics2:paint_ball:13, Paint Ball - Green
appliedenergistics2:paint_ball:14, Paint Ball - Red
appliedenergistics2:paint_ball:15, Paint Ball - Black
appliedenergistics2:paint_ball:20, Paint Ball - Lumen White
appliedenergistics2:paint_ball:21, Paint Ball - Lumen Orange
appliedenergistics2:paint_ball:22, Paint Ball - Lumen Magenta
appliedenergistics2:paint_ball:23, Paint Ball - Lumen Light Blue
appliedenergistics2:paint_ball:24, Paint Ball - Lumen Yellow
appliedenergistics2:paint_ball:25, Paint Ball - Lumen Lime
appliedenergistics2:paint_ball:26, Paint Ball - Lumen Pink
appliedenergistics2:paint_ball:27, Paint Ball - Lumen Gray
appliedenergistics2:paint_ball:28, Paint Ball - Lumen Light Gray
appliedenergistics2:paint_ball:29, Paint Ball - Lumen Cyan
appliedenergistics2:paint_ball:30, Paint Ball - Lumen Purple
appliedenergistics2:paint_ball:31, Paint Ball - Lumen Blue
appliedenergistics2:paint_ball:32, Paint Ball - Lumen Brown
appliedenergistics2:paint_ball:33, Paint Ball - Lumen Green
appliedenergistics2:paint_ball:34, Paint Ball - Lumen Red
appliedenergistics2:paint_ball:35, Paint Ball - Lumen Black
appliedenergistics2:material:28, Advanced Card
appliedenergistics2:material:44, Annihilation Core
appliedenergistics2:material:25, Basic Card
appliedenergistics2:material:52, Blank Pattern
appliedenergistics2:material:23, Calculation Processor
appliedenergistics2:material:13, Inscriber Calculation Press
appliedenergistics2:material:16, Printed Calculation Circuit
appliedenergistics2:material:27, Capacity Card
appliedenergistics2:material:53, Crafting Card
appliedenergistics2:material:29, Fuzzy Card
appliedenergistics2:material:31, Inverter Card
appliedenergistics2:material:26, Redstone Card
appliedenergistics2:material:30, Acceleration Card
appliedenergistics2:material:34, 128³ Spatial Component
appliedenergistics2:material:33, 16³ Spatial Component
appliedenergistics2:material:37, 16k ME Storage Component
appliedenergistics2:material:35, 1k ME Storage Component
appliedenergistics2:material:32, 2³ Spatial Component
appliedenergistics2:material:36, 4k ME Storage Component
appliedenergistics2:material:38, 64k ME Storage Component
appliedenergistics2:material:0, Certus Quartz Crystal
appliedenergistics2:material:1, Charged Certus Quartz Crystal
appliedenergistics2:material:2, Certus Quartz Dust
appliedenergistics2:material:39, ME Storage Housing
appliedenergistics2:material:24, Engineering Processor
appliedenergistics2:material:14, Inscriber Engineering Press
appliedenergistics2:material:17, Printed Engineering Circuit
appliedenergistics2:material:7, Fluix Crystal
appliedenergistics2:material:8, Fluix Dust
appliedenergistics2:material:9, Fluix Pearl
appliedenergistics2:material:43, Formation Core
appliedenergistics2:material:22, Logic Processor
appliedenergistics2:material:15, Inscriber Logic Press
appliedenergistics2:material:18, Printed Logic Circuit
appliedenergistics2:material:6, Matter Ball
appliedenergistics2:material:21, Inscriber Name Press
appliedenergistics2:material:3, Nether Quartz Dust
appliedenergistics2:material:10, Pure Certus Quartz Crystal
appliedenergistics2:material:12, Pure Fluix Crystal
appliedenergistics2:material:11, Pure Nether Quartz Crystal
appliedenergistics2:material:48, Quantum Entangled Singularity
appliedenergistics2:material:19, Inscriber Silicon Press
appliedenergistics2:material:20, Printed Silicon
appliedenergistics2:material:47, Singularity
appliedenergistics2:material:45, Sky Stone Dust
appliedenergistics2:material:41, Wireless Receiver
appliedenergistics2:material:42, Wireless Booster
appliedenergistics2:part:300, ME Annihilation Plane
appliedenergistics2:part:120, Cable Anchor
appliedenergistics2:part:20, ME Covered Cable - White
appliedenergistics2:part:21, ME Covered Cable - Orange
appliedenergistics2:part:22, ME Covered Cable - Magenta
appliedenergistics2:part:23, ME Covered Cable - Light Blue
appliedenergistics2:part:24, ME Covered Cable - Yellow
appliedenergistics2:part:25, ME Covered Cable - Lime
appliedenergistics2:part:26, ME Covered Cable - Pink
appliedenergistics2:part:27, ME Covered Cable - Gray
appliedenergistics2:part:28, ME Covered Cable - Light Gray
appliedenergistics2:part:29, ME Covered Cable - Cyan
appliedenergistics2:part:30, ME Covered Cable - Purple
appliedenergistics2:part:31, ME Covered Cable - Blue
appliedenergistics2:part:32, ME Covered Cable - Brown
appliedenergistics2:part:33, ME Covered Cable - Green
appliedenergistics2:part:34, ME Covered Cable - Red
appliedenergistics2:part:35, ME Covered Cable - Black
appliedenergistics2:part:36, ME Covered Cable - Fluix
appliedenergistics2:part:60, ME Dense Cable - White
appliedenergistics2:part:61, ME Dense Cable - Orange
appliedenergistics2:part:62, ME Dense Cable - Magenta
appliedenergistics2:part:63, ME Dense Cable - Light Blue
appliedenergistics2:part:64, ME Dense Cable - Yellow
appliedenergistics2:part:65, ME Dense Cable - Lime
appliedenergistics2:part:66, ME Dense Cable - Pink
appliedenergistics2:part:67, ME Dense Cable - Gray
appliedenergistics2:part:68, ME Dense Cable - Light Gray
appliedenergistics2:part:69, ME Dense Cable - Cyan
appliedenergistics2:part:70, ME Dense Cable - Purple
appliedenergistics2:part:71, ME Dense Cable - Blue
appliedenergistics2:part:72, ME Dense Cable - Brown
appliedenergistics2:part:73, ME Dense Cable - Green
appliedenergistics2:part:74, ME Dense Cable - Red
appliedenergistics2:part:75, ME Dense Cable - Black
appliedenergistics2:part:76, ME Dense Cable - Fluix
appliedenergistics2:part:0, ME Glass Cable - White
appliedenergistics2:part:1, ME Glass Cable - Orange
appliedenergistics2:part:2, ME Glass Cable - Magenta
appliedenergistics2:part:3, ME Glass Cable - Light Blue
appliedenergistics2:part:4, ME Glass Cable - Yellow
appliedenergistics2:part:5, ME Glass Cable - Lime
appliedenergistics2:part:6, ME Glass Cable - Pink
appliedenergistics2:part:7, ME Glass Cable - Gray
appliedenergistics2:part:8, ME Glass Cable - Light Gray
appliedenergistics2:part:9, ME Glass Cable - Cyan
appliedenergistics2:part:10, ME Glass Cable - Purple
appliedenergistics2:part:11, ME Glass Cable - Blue
appliedenergistics2:part:12, ME Glass Cable - Brown
appliedenergistics2:part:13, ME Glass Cable - Green
appliedenergistics2:part:14, ME Glass Cable - Red
appliedenergistics2:part:15, ME Glass Cable - Black
appliedenergistics2:part:16, ME Glass Cable - Fluix
appliedenergistics2:part:40, ME Smart Cable - White
appliedenergistics2:part:41, ME Smart Cable - Orange
appliedenergistics2:part:42, ME Smart Cable - Magenta
appliedenergistics2:part:43, ME Smart Cable - Light Blue
appliedenergistics2:part:44, ME Smart Cable - Yellow
appliedenergistics2:part:45, ME Smart Cable - Lime
appliedenergistics2:part:46, ME Smart Cable - Pink
appliedenergistics2:part:47, ME Smart Cable - Gray
appliedenergistics2:part:48, ME Smart Cable - Light Gray
appliedenergistics2:part:49, ME Smart Cable - Cyan
appliedenergistics2:part:50, ME Smart Cable - Purple
appliedenergistics2:part:51, ME Smart Cable - Blue
appliedenergistics2:part:52, ME Smart Cable - Brown
appliedenergistics2:part:53, ME Smart Cable - Green
appliedenergistics2:part:54, ME Smart Cable - Red
appliedenergistics2:part:55, ME Smart Cable - Black
appliedenergistics2:part:56, ME Smart Cable - Fluix
appliedenergistics2:part:420, ME Conversion Monitor
appliedenergistics2:part:360, ME Crafting Terminal
appliedenergistics2:part:200, Dark Illuminated Panel
appliedenergistics2:part:260, ME Export Bus
appliedenergistics2:part:320, ME Formation Plane
appliedenergistics2:part:301, ME Identity Annihilation Plane
appliedenergistics2:part:240, ME Import Bus
appliedenergistics2:part:440, ME Interface
appliedenergistics2:part:480, ME Interface Terminal
appliedenergistics2:part:100, ME Inverted Toggle Bus
